# Lepton 1 Charge, Lepton 2 Charge, Lepton 3 Charge, Lepton 4 Charge, Lepton 1 Type, Lepton 2 Type, Lepton 3 Type, Lepton 4 Type, Lepton 1 E, Lepton 2 E, Lepton 3 E, Lepton 4 E, Lepton 1 pt, Lepton 2 pt, Lepton 3 pt, Lepton 4 pt, Lepton 1 eta, Lepton 2 eta, Lepton 3 eta, Lepton 4 eta, Lepton 1 phi, Lepton 2 phi, Lepton 3 phi, Lepton 4 phi
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.064243671875000000e+05,7.201109375000000000e+04,4.522011328125000000e+04,2.361064453125000000e+04,1.030720703125000000e+05,6.901076562500000000e+04,3.724619140625000000e+04,1.933234765625000000e+04,2.543560862541198730e-01,-2.938189506530761719e-01,6.432049274444580078e-01,-6.535725593566894531e-01,4.184337258338928223e-01,3.107014179229736328e+00,1.421357035636901855e+00,2.611852407455444336e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,6.463497656250000000e+04,7.391995312500000000e+04,1.398744433593750000e+04,1.279208691406250000e+04,4.784876562500000000e+04,4.307012109375000000e+04,1.255826562500000000e+04,9.587878906250000000e+03,-8.149015307426452637e-01,-1.134979963302612305e+00,-4.726052582263946533e-01,7.962887287139892578e-01,-4.316803812980651855e-02,2.846142768859863281e+00,-1.999635934829711914e+00,1.141026139259338379e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,5.269428125000000000e+05,5.027510156250000000e+04,9.098730468750000000e+03,8.808558593750000000e+03,5.255890625000000000e+05,2.819070703125000000e+04,7.615326660156250000e+03,7.124020996093750000e+03,7.175666838884353638e-02,-1.181739687919616699e+00,6.143311858177185059e-01,6.746908426284790039e-01,2.262470006942749023e+00,-2.480976343154907227e+00,5.436975955963134766e-01,5.748402476310729980e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.697820000000000000e+05,1.295140625000000000e+05,4.525248046875000000e+04,7.911492187500000000e+04,1.297989765625000000e+05,1.221092968750000000e+05,4.507478125000000000e+04,3.704382812500000000e+04,-7.660369873046875000e-01,-3.465178012847900391e-01,8.876593410968780518e-02,-1.391987681388854980e+00,-4.513958990573883057e-01,2.736894607543945312e+00,1.545181512832641602e+00,-1.824398875236511230e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.809834375000000000e+04,9.669792968750000000e+04,9.792715820312500000e+03,3.567503906250000000e+04,4.122457031250000000e+04,3.597170312500000000e+04,9.787772460937500000e+03,8.453364257812500000e+03,-5.697396397590637207e-01,-1.645463109016418457e+00,2.989267744123935699e-02,2.118687391281127930e+00,-1.812076687812805176e+00,1.558424234390258789e+00,3.453328609466552734e-01,-2.266612291336059570e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.584800781250000000e+05,1.393427968750000000e+05,2.617064453125000000e+04,2.591874218750000000e+04,2.401248125000000000e+05,1.260056171875000000e+05,1.475123046875000000e+04,1.226170117187500000e+04,3.885512351989746094e-01,-4.561344087123870850e-01,1.175445079803466797e+00,-1.380289435386657715e+00,-1.474139571189880371e+00,1.076619505882263184e+00,-2.958575725555419922e+00,-2.542195558547973633e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.008523984375000000e+05,4.258648828125000000e+04,3.902407421875000000e+04,2.534405859375000000e+04,8.591600781250000000e+04,4.233454687500000000e+04,2.648982031250000000e+04,2.153140820312500000e+04,5.814340114593505859e-01,1.090440750122070312e-01,-9.380266070365905762e-01,-5.866542458534240723e-01,2.008319377899169922e+00,4.047978818416595459e-01,-1.789250731468200684e+00,-2.218858718872070312e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.402573437500000000e+05,6.740663281250000000e+04,4.050478906250000000e+04,6.342976171875000000e+04,4.579549218750000000e+04,4.495405468750000000e+04,3.935983984375000000e+04,3.575037500000000000e+04,1.784654498100280762e+00,9.619353413581848145e-01,2.406069040298461914e-01,1.175516724586486816e+00,5.891344547271728516e-01,2.267446517944335938e+00,-7.069153189659118652e-01,-2.166328907012939453e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.428608984375000000e+04,6.414387500000000000e+04,5.286150781250000000e+04,6.647970312500000000e+04,6.125387109375000000e+04,6.021101171875000000e+04,4.806055078125000000e+04,3.719984765625000000e+04,3.133668005466461182e-01,3.594970107078552246e-01,4.433366656303405762e-01,1.184243917465209961e+00,-2.808060348033905029e-01,-1.607458114624023438e+00,1.934302926063537598e+00,2.431913852691650391e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.761425312500000000e+05,3.972805468750000000e+04,3.356373437500000000e+04,1.813057617187500000e+04,3.260415625000000000e+04,1.158929687500000000e+04,8.740247070312500000e+03,7.254034667968750000e+03,2.371323108673095703e+00,1.903131723403930664e+00,2.021248579025268555e+00,1.566509246826171875e+00,1.609842777252197266e+00,-2.793224334716796875e+00,-2.522912263870239258e+00,-1.396479964256286621e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.455215625000000000e+04,3.418683203125000000e+04,1.518769140625000000e+04,7.997316406250000000e+03,3.693107031250000000e+04,2.575352929687500000e+04,1.501977832031250000e+04,7.336237792968750000e+03,-1.157353162765502930e+00,-7.886742353439331055e-01,-1.493900716304779053e-01,-4.214016497135162354e-01,-3.019220113754272461e+00,2.927275419235229492e+00,-4.910979568958282471e-01,3.251509964466094971e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.266032031250000000e+04,6.187861718750000000e+04,6.663634375000000000e+04,6.483012500000000000e+04,6.930943750000000000e+04,5.963331250000000000e+04,4.104250781250000000e+04,2.409019531250000000e+04,-7.994060516357421875e-01,2.735614478588104248e-01,1.065633416175842285e+00,-1.646654605865478516e+00,1.894943267107009888e-01,2.765275716781616211e+00,-1.458471775054931641e+00,-3.125385761260986328e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,6.937864062500000000e+04,3.603794140625000000e+04,1.780416210937500000e+04,2.022102929687500000e+04,6.841299218750000000e+04,3.154568359375000000e+04,1.732443945312500000e+04,1.709109375000000000e+04,1.678141206502914429e-01,5.275282263755798340e-01,2.347155809402465820e-01,-5.962979197502136230e-01,3.071387052536010742e+00,7.537100315093994141e-01,-1.641430377960205078e+00,-4.966447874903678894e-02
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.270709843750000000e+05,9.101827343750000000e+04,1.715435351562500000e+04,4.532841796875000000e+04,1.226511562500000000e+05,7.609885156250000000e+04,1.200227636718750000e+04,7.707493164062500000e+03,-2.676616907119750977e-01,6.163801550865173340e-01,-8.962610363960266113e-01,2.457580566406250000e+00,-1.466862857341766357e-01,-2.098081111907958984e+00,2.217267274856567383e+00,8.035435676574707031e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,6.495524218750000000e+04,3.528503906250000000e+04,2.558232812500000000e+04,2.334262500000000000e+04,5.209848437500000000e+04,3.499391015625000000e+04,2.555514843750000000e+04,2.331651757812500000e+04,6.888356804847717285e-01,1.289021670818328857e-01,-4.593154788017272949e-02,4.710002616047859192e-02,-9.071012735366821289e-01,2.876588582992553711e+00,8.477019071578979492e-01,2.093814849853515625e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,9.898105468750000000e+04,3.705751562500000000e+04,3.420967968750000000e+04,1.811627343750000000e+04,3.743608203125000000e+04,3.567960937500000000e+04,2.351745703125000000e+04,1.395862402343750000e+04,-1.627592325210571289e+00,-2.770301699638366699e-01,-9.206997156143188477e-01,-7.538189888000488281e-01,-1.064638972282409668e+00,1.623784065246582031e+00,1.399577498435974121e+00,-1.971609354019165039e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,3.134188750000000000e+05,1.065634140625000000e+05,2.024005937500000000e+05,1.250177109375000000e+05,1.215866171875000000e+05,7.263732031250000000e+04,5.423460937500000000e+04,3.050403710937500000e+04,-1.600116610527038574e+00,-9.323607683181762695e-01,-1.991623044013977051e+00,-2.088515758514404297e+00,1.848552465438842773e+00,-1.186418652534484863e+00,-6.082287430763244629e-01,-2.768709897994995117e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.847322656250000000e+04,1.024350078125000000e+05,4.276630468750000000e+04,2.744901171875000000e+04,9.723042187500000000e+04,9.437291406250000000e+04,2.857770312500000000e+04,1.722903710937500000e+04,1.597177833318710327e-01,4.104599952697753906e-01,9.592793583869934082e-01,1.041490912437438965e+00,1.121005892753601074e+00,-2.314939737319946289e+00,1.955498576164245605e+00,-1.707010984420776367e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.517471250000000000e+05,3.029638437500000000e+05,3.159470312500000000e+04,1.241154687500000000e+04,1.033870625000000000e+05,6.454236328125000000e+04,2.167727734375000000e+04,1.216251855468750000e+04,9.330084323883056641e-01,2.227894544601440430e+00,9.233940243721008301e-01,-2.018357813358306885e-01,-9.818867444992065430e-01,2.973874807357788086e+00,2.220932483673095703e+00,1.781538605690002441e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.357080625000000000e+05,4.353635546875000000e+04,3.021999218750000000e+04,2.502259179687500000e+04,6.736103125000000000e+04,2.683783007812500000e+04,9.432597656250000000e+03,7.086270019531250000e+03,1.325367927551269531e+00,1.064544200897216797e+00,1.832175135612487793e+00,1.934076666831970215e+00,-1.975946784019470215e+00,2.301025867462158203e+00,-1.631988763809204102e+00,-1.947259664535522461e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.321513281250000000e+04,2.119640625000000000e+05,2.103509570312500000e+04,1.086449511718750000e+04,6.681729687500000000e+04,5.764495312500000000e+04,1.235412207031250000e+04,9.176538085937500000e+03,-4.341911673545837402e-01,-1.976236224174499512e+00,1.125176787376403809e+00,5.976031422615051270e-01,2.904764652252197266e+00,-3.294594287872314453e-01,6.717261672019958496e-01,-2.322032928466796875e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.002943437500000000e+05,2.153304687500000000e+04,1.216854003906250000e+04,1.328829003906250000e+04,2.725257187500000000e+05,2.036910156250000000e+04,9.854384765625000000e+03,9.809562500000000000e+03,-9.340077638626098633e-01,-3.364717662334442139e-01,-6.725761294364929199e-01,-8.190818428993225098e-01,-7.687725424766540527e-01,1.629203677177429199e+00,-6.076039075851440430e-01,-1.911591053009033203e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,7.340456250000000000e+04,4.855307031250000000e+04,4.997855078125000000e+04,9.072603906250000000e+04,5.420165625000000000e+04,4.832016406250000000e+04,4.747925781250000000e+04,3.485282031250000000e+04,8.187082409858703613e-01,9.812083095312118530e-02,3.230539858341217041e-01,1.610735893249511719e+00,9.031701683998107910e-01,2.709413051605224609e+00,2.317684590816497803e-01,-2.047462463378906250e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,8.327232812500000000e+04,7.059035937500000000e+04,1.559345898437500000e+04,2.001649023437500000e+04,8.216863281250000000e+04,3.814703515625000000e+04,1.543510058593750000e+04,7.797479003906250000e+03,1.637201458215713501e-01,-1.225976109504699707e+00,-1.431233286857604980e-01,-1.595604062080383301e+00,-3.275479655712842941e-03,-2.511400461196899414e+00,2.312473773956298828e+00,2.034823894500732422e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.453687343750000000e+05,1.127444335937500000e+04,8.684259765625000000e+03,7.219121093750000000e+03,3.146275585937500000e+04,9.275328125000000000e+03,8.166410644531250000e+03,7.199123535156250000e+03,-2.211694002151489258e+00,-6.452977061271667480e-01,-3.540506660938262939e-01,7.306423783302307129e-02,-4.378126561641693115e-01,2.870999813079833984e+00,3.119131326675415039e+00,3.044597387313842773e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.693652343750000000e+04,6.937921875000000000e+04,4.922968359375000000e+04,6.793793750000000000e+04,9.666065625000000000e+04,6.816759375000000000e+04,3.818612109375000000e+04,2.452005078125000000e+04,7.553258538246154785e-02,-1.882644444704055786e-01,7.433009743690490723e-01,1.677968382835388184e+00,2.155715703964233398e+00,-6.865433454513549805e-01,-2.680251359939575195e+00,1.510694343596696854e-02
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.878719375000000000e+05,2.072102187500000000e+05,3.410250390625000000e+04,2.335118750000000000e+04,4.443614453125000000e+04,3.895177734375000000e+04,2.962834765625000000e+04,2.269791210937500000e+04,-2.120565652847290039e+00,-2.355602741241455078e+00,-5.428617596626281738e-01,-2.393069118261337280e-01,1.525476336479187012e+00,-2.919426441192626953e+00,6.645755767822265625e-01,-2.168694734573364258e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,2.179794687500000000e+05,1.749760781250000000e+05,7.200935156250000000e+04,1.193701953125000000e+04,2.171869062500000000e+05,4.482926171875000000e+04,3.484398828125000000e+04,1.144427832031250000e+04,-8.540351688861846924e-02,-2.038105964660644531e+00,-1.354593992233276367e+00,-2.924046218395233154e-01,-2.462527275085449219e+00,8.043842911720275879e-01,-2.492065191268920898e+00,-1.777395904064178467e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,9.852732031250000000e+04,5.344186718750000000e+04,3.576028906250000000e+04,1.145549414062500000e+04,6.153294140625000000e+04,4.491189843750000000e+04,1.192393847656250000e+04,9.002380859375000000e+03,1.047938108444213867e+00,-6.069589257240295410e-01,1.762405395507812500e+00,7.223545908927917480e-01,5.608004331588745117e-01,1.075500607490539551e+00,-2.877897262573242188e+00,-1.959594368934631348e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.278017656250000000e+05,7.768563281250000000e+04,1.089128515625000000e+04,1.057187890625000000e+04,2.270423281250000000e+05,4.251812500000000000e+04,1.061999707031250000e+04,7.177819824218750000e+03,8.176692575216293335e-02,1.210835576057434082e+00,-2.255527079105377197e-01,9.377369284629821777e-01,-2.181624650955200195e+00,9.117905795574188232e-02,1.996169686317443848e-01,-2.703575134277343750e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.290955234375000000e+05,5.758740625000000000e+04,2.450632656250000000e+05,5.853258984375000000e+04,8.098949218750000000e+04,4.800127734375000000e+04,4.798646875000000000e+04,3.932678515625000000e+04,1.042132019996643066e+00,6.219186782836914062e-01,2.314018011093139648e+00,9.519429802894592285e-01,-7.986989617347717285e-01,1.929423809051513672e+00,1.653632879257202148e+00,-2.608993768692016602e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.082004296875000000e+04,9.609748437500000000e+04,3.383325781250000000e+04,2.822599609375000000e+04,3.926295312500000000e+04,2.247870507812500000e+04,1.847053515625000000e+04,1.722631835937500000e+04,2.807085216045379639e-01,2.131973266601562500e+00,1.213848233222961426e+00,1.077223658561706543e+00,-2.522593259811401367e+00,3.490999042987823486e-01,-1.697552919387817383e+00,2.560607910156250000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,6.049960546875000000e+04,3.410030468750000000e+04,2.815308398437500000e+04,1.235180859375000000e+04,5.617846875000000000e+04,1.991271679687500000e+04,1.529805175781250000e+04,9.309026367187500000e+03,3.897478580474853516e-01,-1.132264733314514160e+00,-1.219415187835693359e+00,-7.879328131675720215e-01,-3.633159101009368896e-01,1.026807904243469238e+00,-4.000092446804046631e-01,2.839572429656982422e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.516584375000000000e+05,1.224213281250000000e+05,2.497739453125000000e+04,1.645402148437500000e+04,8.240928906250000000e+04,7.319204687500000000e+04,2.454720507812500000e+04,1.435167382812500000e+04,1.219416499137878418e+00,1.103053092956542969e+00,1.869442462921142578e-01,5.348315238952636719e-01,-2.227954626083374023e+00,2.742641687393188477e+00,5.858185887336730957e-02,-4.603300690650939941e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,2.951765312500000000e+05,1.467019531250000000e+05,2.230268359375000000e+04,3.810572656250000000e+04,6.692606250000000000e+04,3.507566796875000000e+04,2.227648242187500000e+04,8.002004394531250000e+03,2.164025306701660156e+00,2.109434127807617188e+00,-4.826360195875167847e-02,2.242608308792114258e+00,2.751084804534912109e+00,-1.100742816925048828e+00,2.892374753952026367e+00,8.281278610229492188e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.172610703125000000e+05,4.264193359375000000e+04,5.126169531250000000e+04,3.187034375000000000e+04,8.549214062500000000e+04,1.392664062500000000e+04,1.232338671875000000e+04,1.154906933593750000e+04,-8.374077677726745605e-01,1.784381031990051270e+00,2.103818178176879883e+00,-1.673643231391906738e+00,-2.669682741165161133e+00,-1.688253432512283325e-01,-1.332636326551437378e-01,5.058341026306152344e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.269435937500000000e+04,5.998184765625000000e+04,2.959035546875000000e+04,4.313476562500000000e+04,7.174764843750000000e+04,5.136847656250000000e+04,2.698134765625000000e+04,2.168375585937500000e+04,1.622720509767532349e-01,5.712985992431640625e-01,4.362964630126953125e-01,-1.310738563537597656e+00,-1.156862258911132812e+00,2.303392410278320312e+00,2.137890338897705078e+00,4.333474934101104736e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,2.535872968750000000e+05,6.188435937500000000e+04,2.065318359375000000e+04,3.994017968750000000e+04,5.088658203125000000e+04,2.260469726562500000e+04,1.161888964843750000e+04,8.860375976562500000e+03,-2.289033651351928711e+00,-1.665094614028930664e+00,-1.177759170532226562e+00,-2.186400413513183594e+00,1.071089148521423340e+00,-1.366266906261444092e-01,-2.980138063430786133e+00,-3.044687986373901367e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.326672343750000000e+05,1.558966250000000000e+05,1.374710742187500000e+04,1.096041210937500000e+04,5.012827343750000000e+04,4.198000000000000000e+04,1.262446679687500000e+04,1.068605761718750000e+04,1.628634691238403320e+00,1.986504912376403809e+00,-4.186603128910064697e-01,-2.261192500591278076e-01,-2.805130183696746826e-01,-3.059980869293212891e+00,-2.225400507450103760e-01,-3.749187290668487549e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,8.083015625000000000e+04,1.512807812500000000e+05,4.433210937500000000e+04,1.260736328125000000e+04,4.588076953125000000e+04,2.842041015625000000e+04,9.052683593750000000e+03,7.076825195312500000e+03,1.166946172714233398e+00,2.356234550476074219e+00,2.271203756332397461e+00,1.180456876754760742e+00,3.042458772659301758e+00,-7.755849957466125488e-01,1.239080429077148438e+00,1.244645357131958008e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,4.108933593750000000e+04,2.818366210937500000e+04,1.805728710937500000e+04,8.211729492187500000e+03,3.652799218750000000e+04,2.816752734375000000e+04,1.205766210937500000e+04,7.942020507812500000e+03,4.946856498718261719e-01,3.363809734582901001e-02,-9.602310657501220703e-01,-2.598816454410552979e-01,1.263835549354553223e+00,3.098832130432128906e+00,-1.950361847877502441e+00,1.456687927246093750e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.302448125000000000e+05,3.914895703125000000e+04,6.160326171875000000e+04,3.155973242187500000e+04,1.302124531250000000e+05,3.767670312500000000e+04,3.322410156250000000e+04,3.155955078125000000e+04,2.227807976305484772e-02,2.786409556865692139e-01,-1.228342890739440918e+00,-5.652149557135999203e-04,-1.533388376235961914e+00,1.041705131530761719e+00,-1.923399686813354492e+00,1.680778384208679199e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.258442968750000000e+05,2.759759375000000000e+05,7.054291406250000000e+04,1.565064843750000000e+04,1.378166093750000000e+05,8.651847656250000000e+04,5.569959765625000000e+04,1.295653222656250000e+04,1.077379941940307617e+00,1.827573895454406738e+00,7.147418260574340820e-01,-6.341573596000671387e-01,2.993123829364776611e-01,-3.001268386840820312e+00,-2.488069057464599609e+00,1.290270090103149414e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.777228281250000000e+05,3.458551171875000000e+04,1.783922070312500000e+04,3.413682031250000000e+04,6.617164843750000000e+04,2.525467382812500000e+04,1.199938085937500000e+04,1.134752148437500000e+04,1.644508242607116699e+00,8.351341485977172852e-01,9.504120349884033203e-01,-1.765674233436584473e+00,-1.740000367164611816e+00,7.335522770881652832e-01,-1.394808650016784668e+00,1.210192561149597168e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.132930859375000000e+04,1.464003437500000000e+05,3.451370312500000000e+04,2.386934960937500000e+04,4.243988671875000000e+04,3.764157031250000000e+04,8.226636718750000000e+03,7.749512695312500000e+03,9.115939736366271973e-01,2.034430503845214844e+00,-2.112610101699829102e+00,-1.790653586387634277e+00,1.389646053314208984e+00,-1.928274631500244141e+00,-2.216066837310791016e+00,-1.987572312355041504e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.529499375000000000e+05,6.545238671875000000e+04,5.283265625000000000e+04,2.236760351562500000e+04,1.020003828125000000e+05,6.265269531250000000e+04,5.282762109375000000e+04,1.255806542968750000e+04,9.619795083999633789e-01,2.978445291519165039e-01,-1.380682550370693207e-02,1.180195569992065430e+00,7.405773550271987915e-02,-9.231966733932495117e-02,-4.934759438037872314e-01,7.971878647804260254e-01
